year,T,PV,Wind,Y
2016,1539,0,0.3074,8
2016,1540,0,0.3028,8
2016,1541,0,0.3082,8
2016,1542,0,0.3118,8
2016,1543,0,0.3186,8
2016,1544,0.029,0.3139,8
2016,1545,0.104,0.3066,8
2016,1546,0.201,0.3417,8
2016,1547,0.289,0.3789,8
2016,1548,0.343,0.3828,8
2016,1549,0.35,0.3737,8
2016,1550,0.312,0.3651,8
2016,1551,0.253,0.3557,8
2016,1552,0.169,0.3254,8
2016,1553,0.073,0.2808,8
2016,1554,0.006,0.2686,8
2016,1555,0,0.2584,8
2016,1556,0,0.255,8
2016,1557,0,0.2471,8
2016,1558,0,0.2443,8
2016,1559,0,0.2428,8
2016,1560,0,0.2412,8
2016,1561,0,0.2434,8
2016,1562,0,0.2393,8
2016,1563,0,0.2266,8
2016,1564,0,0.1981,8
2016,1565,0,0.1701,8
2016,1566,0,0.1541,8
2016,1567,0,0.1453,8
2016,1568,0.055,0.1317,8
2016,1569,0.156,0.1155,8
2016,1570,0.26,0.1181,8
2016,1571,0.321,0.1163,8
2016,1572,0.333,0.1123,8
2016,1573,0.306,0.1114,8
2016,1574,0.257,0.1133,8
2016,1575,0.193,0.1154,8
2016,1576,0.122,0.113,8
2016,1577,0.056,0.1052,8
2016,1578,0.005,0.1168,8
2016,1579,0,0.1353,8
2016,1580,0,0.1481,8
2016,1581,0,0.1568,8
2016,1582,0,0.1665,8
2016,1583,0,0.1761,8
2016,1584,0,0.1858,8
2016,1585,0,0.1916,8
2016,1586,0,0.1966,8
2016,1587,0,0.2007,8
2016,1588,0,0.1993,8
2016,1589,0,0.1937,8
2016,1590,0,0.1865,8
2016,1591,0.002,0.1825,8
2016,1592,0.091,0.1723,8
2016,1593,0.223,0.1537,8
2016,1594,0.34,0.1698,8
2016,1595,0.425,0.158,8
2016,1596,0.467,0.1388,8
2016,1597,0.477,0.125,8
2016,1598,0.442,0.1177,8
2016,1599,0.365,0.1097,8
2016,1600,0.255,0.096,8
2016,1601,0.123,0.0775,8
2016,1602,0.016,0.0727,8
2016,1603,0,0.0718,8
2016,1604,0,0.0744,8
2016,1605,0,0.0834,8
2016,1606,0,0.0946,8
2016,1607,0,0.1033,8
2016,1608,0,0.1133,8
2016,1609,0,0.1369,8
2016,1610,0,0.1738,8
2016,1611,0,0.2026,8
2016,1612,0,0.2166,8
2016,1613,0,0.2436,8
2016,1614,0,0.2916,8
2016,1615,0.001,0.3362,8
2016,1616,0.027,0.357,8
2016,1617,0.102,0.3184,8
2016,1618,0.195,0.2977,8
2016,1619,0.254,0.3254,8
2016,1620,0.269,0.3495,8
2016,1621,0.24,0.347,8
2016,1622,0.194,0.3622,8
2016,1623,0.14,0.3082,8
2016,1624,0.076,0.2313,8
2016,1625,0.026,0.1939,8
2016,1626,0.001,0.1901,8
2016,1627,0,0.1961,8
2016,1628,0,0.2037,8
2016,1629,0,0.2003,8
2016,1630,0,0.1692,8
2016,1631,0,0.1365,8
2016,1632,0,0.1097,8
2016,1633,0,0.0902,8
2016,1634,0,0.0843,8
2016,1635,0,0.109,8
2016,1636,0,0.1483,8
2016,1637,0,0.1911,8
2016,1638,0,0.2333,8
2016,1639,0,0.2729,8
2016,1640,0.017,0.3012,8
2016,1641,0.069,0.318,8
2016,1642,0.135,0.3419,8
2016,1643,0.196,0.3501,8
2016,1644,0.244,0.3513,8
2016,1645,0.254,0.3361,8
2016,1646,0.235,0.305,8
2016,1647,0.201,0.2724,8
2016,1648,0.141,0.2419,8
2016,1649,0.069,0.221,8
2016,1650,0.011,0.2104,8
2016,1651,0,0.1965,8
2016,1652,0,0.1729,8
2016,1653,0,0.1543,8
2016,1654,0,0.137,8
2016,1655,0,0.1196,8
2016,1656,0,0.1076,8
2016,1657,0,0.1041,8
2016,1658,0,0.1037,8
2016,1659,0,0.1026,8
2016,1660,0,0.0988,8
2016,1661,0,0.0933,8
2016,1662,0,0.0855,8
2016,1663,0.001,0.0796,8
2016,1664,0.065,0.0693,8
2016,1665,0.169,0.0507,8
2016,1666,0.3,0.0457,8
2016,1667,0.405,0.0463,8
2016,1668,0.463,0.0451,8
2016,1669,0.487,0.045,8
2016,1670,0.448,0.0462,8
2016,1671,0.356,0.0502,8
2016,1672,0.242,0.0542,8
2016,1673,0.111,0.0611,8
2016,1674,0.016,0.0795,8
2016,1675,0,0.1005,8
2016,1676,0,0.1177,8
2016,1677,0,0.1301,8
2016,1678,0,0.1416,8
2016,1679,0,0.1534,8
2016,1680,0,0.1616,8
2016,1681,0,0.17,8
2016,1682,0,0.1779,8
2016,1683,0,0.1817,8
2016,1684,0,0.1852,8
2016,1685,0,0.1816,8
2016,1686,0,0.1717,8
2016,1687,0.002,0.1679,8
2016,1688,0.046,0.1595,8
2016,1689,0.12,0.1597,8
2016,1690,0.244,0.1631,8
2016,1691,0.364,0.1722,8
2016,1692,0.399,0.1852,8
2016,1693,0.386,0.2019,8
2016,1694,0.341,0.2075,8
2016,1695,0.271,0.2193,8
2016,1696,0.181,0.2213,8
2016,1697,0.079,0.2326,8
2016,1698,0.01,0.2498,8
2016,1699,0,0.2675,8
2016,1700,0,0.2845,8
2016,1701,0,0.2929,8
2016,1702,0,0.3075,8
2016,1703,0,0.3131,8
2016,1704,0,0.322,8
2016,1705,0,0.3285,8
2016,1706,0,0.3299,8
2016,1707,0,0.3121,8
2016,1708,0,0.3048,8
2016,1709,0,0.3118,8
2016,1710,0,0.2967,8
2016,1711,0.001,0.2824,8
2016,1712,0.029,0.2664,8
2016,1713,0.08,0.2457,8
2016,1714,0.154,0.2337,8
2016,1715,0.242,0.2497,8
2016,1716,0.279,0.2687,8
2016,1717,0.289,0.2789,8
2016,1718,0.275,0.275,8
2016,1719,0.221,0.2531,8
2016,1720,0.139,0.2232,8
2016,1721,0.059,0.1921,8
2016,1722,0.008,0.1805,8
2016,1723,0,0.1864,8
2016,1724,0,0.1831,8
2016,1725,0,0.1802,8
2016,1726,0,0.1841,8
2016,1727,0,0.1788,8
2016,1728,0,0.1675,8
2016,1729,0,0.1489,8
2016,1730,0,0.128,8
2016,1731,0,0.1074,8
2016,1732,0,0.0963,8
2016,1733,0,0.092,8
2016,1734,0,0.0931,8
2016,1735,0.003,0.1009,8
2016,1736,0.059,0.101,8
2016,1737,0.158,0.0938,8
2016,1738,0.29,0.0943,8
2016,1739,0.426,0.1088,8
2016,1740,0.506,0.1184,8
2016,1741,0.514,0.1106,8
2016,1742,0.469,0.0967,8
2016,1743,0.369,0.0847,8
2016,1744,0.241,0.075,8
2016,1745,0.114,0.0691,8
2016,1746,0.019,0.0726,8
2016,1747,0,0.0799,8
2016,1748,0,0.0822,8
2016,1749,0,0.0852,8
2016,1750,0,0.0904,8
2016,1751,0,0.0958,8
2016,1752,0,0.1028,8
2016,1753,0,0.1101,8
2016,1754,0,0.112,8
2016,1755,0,0.1055,8
2016,1756,0,0.0982,8
2016,1757,0,0.0899,8
2016,1758,0,0.0853,8
2016,1759,0.005,0.0877,8
2016,1760,0.089,0.0944,8
2016,1761,0.218,0.1,8
2016,1762,0.386,0.1154,8
2016,1763,0.524,0.1355,8
2016,1764,0.579,0.15,8
2016,1765,0.586,0.1604,8
2016,1766,0.545,0.1636,8
2016,1767,0.455,0.1636,8
2016,1768,0.324,0.1629,8
2016,1769,0.174,0.1564,8
2016,1770,0.04,0.166,8
2016,1771,0,0.1863,8
2016,1772,0,0.1932,8
2016,1773,0,0.1909,8
2016,1774,0,0.1875,8
2016,1775,0,0.1779,8
2016,1776,0,0.1665,8
2016,1777,0,0.1571,8
2016,1778,0,0.153,8
2016,1779,0,0.1503,8
2016,1780,0,0.1462,8
2016,1781,0,0.147,8
2016,1782,0,0.1524,8
2016,1783,0.003,0.1552,8
2016,1784,0.065,0.1389,8
2016,1785,0.154,0.1233,8
2016,1786,0.25,0.1379,8
2016,1787,0.318,0.1685,8
2016,1788,0.345,0.1831,8
2016,1789,0.342,0.1898,8
2016,1790,0.303,0.1941,8
2016,1791,0.236,0.1941,8
2016,1792,0.159,0.1869,8
2016,1793,0.079,0.1716,8
2016,1794,0.014,0.1494,8
2016,1795,0,0.1421,8
2016,1796,0,0.1467,8
2016,1797,0,0.1448,8
2016,1798,0,0.1407,8
2016,1799,0,0.1373,8
2016,1800,0,0.1334,8
2016,1801,0,0.1317,8
2016,1802,0,0.1308,8
2016,1803,0,0.1311,8
2016,1804,0,0.1286,8
2016,1805,0,0.1274,8
2016,1806,0,0.1262,8
2016,1807,0.002,0.1252,8
2016,1808,0.035,0.1336,8
2016,1809,0.099,0.1561,8
2016,1810,0.195,0.1622,8
2016,1811,0.294,0.1625,8
2016,1812,0.377,0.1636,8
2016,1813,0.431,0.1647,8
2016,1814,0.432,0.1637,8
2016,1815,0.376,0.1622,8
2016,1816,0.276,0.1615,8
2016,1817,0.153,0.1559,8
2016,1818,0.035,0.1423,8
2016,1819,0,0.1385,8
2016,1820,0,0.1337,8
2016,1821,0,0.1234,8
2016,1822,0,0.1127,8
2016,1823,0,0.1019,8
2016,1824,0,0.0907,8
2016,1825,0,0.0818,8
2016,1826,0,0.0727,8
2016,1827,0,0.0637,8
2016,1828,0,0.0542,8
2016,1829,0,0.0465,8
2016,1830,0,0.042,8
2016,1831,0.008,0.0402,8
2016,1832,0.074,0.0381,8
2016,1833,0.205,0.0378,8
2016,1834,0.349,0.0393,8
2016,1835,0.458,0.0371,8
2016,1836,0.522,0.0322,8
2016,1837,0.532,0.0275,8
2016,1838,0.507,0.0247,8
2016,1839,0.426,0.0249,8
2016,1840,0.307,0.0285,8
2016,1841,0.171,0.0348,8
2016,1842,0.043,0.0451,8
2016,1843,0,0.0572,8
2016,1844,0,0.0624,8
2016,1845,0,0.0616,8
2016,1846,0,0.0576,8
2016,1847,0,0.054,8
2016,1848,0,0.05,8
2016,1849,0,0.0471,8
2016,1850,0,0.0471,8
2016,1851,0,0.0481,8
2016,1852,0,0.0518,8
2016,1853,0,0.0571,8
2016,1854,0,0.0634,8
2016,1855,0.005,0.0698,8
2016,1856,0.052,0.0766,8
2016,1857,0.128,0.0865,8
2016,1858,0.207,0.0905,8
2016,1859,0.258,0.0913,8
2016,1860,0.303,0.0906,8
2016,1861,0.32,0.0885,8
2016,1862,0.305,0.088,8
2016,1863,0.249,0.0892,8
2016,1864,0.172,0.0923,8
2016,1865,0.086,0.0931,8
2016,1866,0.017,0.0869,8
2016,1867,0,0.0912,8
2016,1868,0,0.0976,8
2016,1869,0,0.1006,8
2016,1870,0,0.1028,8
2016,1871,0,0.1074,8
2016,1872,0,0.1093,8
2016,1873,0,0.1085,8
2016,1874,0,0.1086,8
2016,1875,0,0.1106,8
2016,1876,0,0.1121,8
2016,1877,0,0.1135,8
2016,1878,0,0.1146,8
2016,1879,0.01,0.1116,8
2016,1880,0.087,0.0994,8
2016,1881,0.198,0.1101,8
2016,1882,0.317,0.1113,8
2016,1883,0.418,0.1021,8
2016,1884,0.492,0.0982,8
2016,1885,0.513,0.099,8
2016,1886,0.502,0.1044,8
2016,1887,0.438,0.113,8
2016,1888,0.323,0.119,8
2016,1889,0.176,0.1172,8
2016,1890,0.041,0.1099,8
2016,1891,0,0.1153,8
2016,1892,0,0.115,8
2016,1893,0,0.1113,8
2016,1894,0,0.1106,8
2016,1895,0,0.1137,8
2016,1896,0,0.1159,8
2016,1897,0,0.1165,8
2016,1898,0,0.1186,8
2016,1899,0,0.1241,8
2016,1900,0,0.1263,8
2016,1901,0,0.128,8
2016,1902,0,0.1314,8
2016,1903,0.012,0.1298,8
2016,1904,0.093,0.1144,8
2016,1905,0.219,0.1128,8
2016,1906,0.34,0.1182,8
2016,1907,0.466,0.1111,8
2016,1908,0.531,0.1057,8
2016,1909,0.541,0.1077,8
2016,1910,0.498,0.1145,8
2016,1911,0.42,0.1252,8
2016,1912,0.303,0.1321,8
2016,1913,0.168,0.1313,8
2016,1914,0.044,0.1362,8
2016,1915,0,0.1592,8
2016,1916,0,0.175,8
2016,1917,0,0.1812,8
2016,1918,0,0.1881,8
2016,1919,0,0.1924,8
2016,1920,0,0.2019,8
2016,1921,0,0.2139,8
2016,1922,0,0.2173,8
2016,1923,0,0.2236,8
2016,1924,0,0.2278,8
2016,1925,0,0.2362,8
2016,1926,0,0.2396,8
2016,1927,0.011,0.2307,8
2016,1928,0.076,0.2103,8
2016,1929,0.179,0.2071,8
2016,1930,0.309,0.242,8
2016,1931,0.429,0.2615,8
2016,1932,0.456,0.268,8
2016,1933,0.443,0.2719,8
2016,1934,0.388,0.2755,8
2016,1935,0.295,0.2726,8
2016,1936,0.198,0.2556,8
2016,1937,0.097,0.2178,8
2016,1938,0.025,0.2039,8
2016,1939,0,0.2211,8
2016,1940,0,0.2259,8
2016,1941,0,0.2251,8
2016,1942,0,0.2199,8
2016,1943,0,0.2113,8
2016,1944,0,0.1948,8
2016,1945,0,0.1802,8
2016,1946,0,0.1643,8
2016,1947,0,0.1542,8
2016,1948,0,0.1442,8
2016,1949,0,0.1365,8
2016,1950,0,0.1304,8
2016,1951,0.009,0.1276,8
2016,1952,0.066,0.1151,8
2016,1953,0.165,0.1089,8
2016,1954,0.301,0.1038,8
2016,1955,0.393,0.0884,8
2016,1956,0.456,0.0747,8
2016,1957,0.466,0.0649,8
2016,1958,0.435,0.0599,8
2016,1959,0.361,0.0578,8
2016,1960,0.258,0.0555,8
2016,1961,0.137,0.0504,8
2016,1962,0.032,0.0481,8
2016,1963,0,0.0524,8
2016,1964,0,0.0551,8
2016,1965,0,0.056,8
2016,1966,0,0.0568,8
2016,1967,0,0.0584,8
2016,1968,0,0.061,8
2016,1969,0,0.0646,8
2016,1970,0,0.0684,8
2016,1971,0,0.0703,8
2016,1972,0,0.0659,8
2016,1973,0,0.0618,8
2016,1974,0,0.0654,8
2016,1975,0.012,0.0712,8
2016,1976,0.08,0.064,8
2016,1977,0.175,0.0632,8
2016,1978,0.265,0.0763,8
2016,1979,0.323,0.1006,8
2016,1980,0.362,0.1291,8
2016,1981,0.364,0.1553,8
2016,1982,0.338,0.1794,8
2016,1983,0.289,0.1972,8
2016,1984,0.211,0.2043,8
2016,1985,0.114,0.1767,8
2016,1986,0.031,0.1496,8
2016,1987,0,0.1633,8
2016,1988,0,0.1719,8
2016,1989,0,0.169,8
2016,1990,0,0.1699,8
2016,1991,0,0.1692,8
2016,1992,0,0.171,8
2016,1993,0,0.181,8
2016,1994,0,0.1944,8
2016,1995,0,0.2084,8
2016,1996,0,0.2239,8
2016,1997,0,0.2444,8
2016,1998,0,0.2901,8
2016,1999,0.001,0.3505,8
2016,2000,0.017,0.3808,8
2016,2001,0.044,0.4072,8
2016,2002,0.084,0.461,8
2016,2003,0.123,0.4866,8
2016,2004,0.145,0.4749,8
2016,2005,0.149,0.4484,8
2016,2006,0.136,0.4185,8
2016,2007,0.109,0.4007,8
2016,2008,0.078,0.3863,8
2016,2009,0.047,0.3666,8
2016,2010,0.015,0.3486,8
2016,2011,0,0.3304,8
2016,2012,0,0.3055,8
2016,2013,0,0.2823,8
2016,2014,0,0.2733,8
2016,2015,0,0.2685,8
2016,2016,0,0.2709,8
2016,2017,0,0.273,8
2016,2018,0,0.278,8
2016,2019,0,0.2854,8
2016,2020,0,0.2759,8
2016,2021,0,0.2407,8
2016,2022,0,0.2062,8
2016,2023,0.027,0.1776,8
2016,2024,0.134,0.1444,8
2016,2025,0.275,0.1381,8
2016,2026,0.39,0.1711,8
2016,2027,0.464,0.2332,8
2016,2028,0.478,0.3083,8
2016,2029,0.467,0.3781,8
2016,2030,0.439,0.4428,8
2016,2031,0.39,0.5022,8
2016,2032,0.294,0.5396,8
2016,2033,0.156,0.5527,8
2016,2034,0.042,0.5807,8
2016,2035,0,0.6272,8
2016,2036,0,0.6671,8
2016,2037,0,0.6922,8
2016,2038,0,0.7064,8
2016,2039,0,0.7218,8
2016,2040,0,0.7286,8
2016,2041,0,0.7304,8
2016,2042,0,0.7324,8
2016,2043,0,0.7274,8
2016,2044,0,0.7108,8
2016,2045,0,0.6935,8
2016,2046,0,0.6626,8
2016,2047,0.006,0.6331,8
2016,2048,0.026,0.619,8
2016,2049,0.042,0.6275,8
2016,2050,0.057,0.6247,8
2016,2051,0.081,0.6339,8
2016,2052,0.096,0.6641,8
2016,2053,0.093,0.6824,8
2016,2054,0.089,0.6752,8
2016,2055,0.078,0.6613,8
2016,2056,0.057,0.6522,8
2016,2057,0.035,0.6532,8
2016,2058,0.011,0.6969,8
2016,2059,0,0.7373,8
2016,2060,0,0.7596,8
2016,2061,0,0.7729,8
2016,2062,0,0.7796,8
2016,2063,0,0.7765,8
2016,2064,0,0.7807,8
2016,2065,0,0.7794,8
2016,2066,0,0.7654,8
2016,2067,0,0.7522,8
2016,2068,0,0.7416,8
2016,2069,0,0.728,8
2016,2070,0,0.7069,8
2016,2071,0.016,0.6737,8
2016,2072,0.08,0.6425,8
2016,2073,0.154,0.6452,8
2016,2074,0.242,0.6455,8
2016,2075,0.286,0.6257,8
2016,2076,0.297,0.6052,8
2016,2077,0.298,0.5926,8
2016,2078,0.279,0.5899,8
2016,2079,0.235,0.5807,8
2016,2080,0.171,0.5546,8
2016,2081,0.097,0.4955,8
2016,2082,0.033,0.4617,8
2016,2083,0,0.4412,8
2016,2084,0,0.4035,8
2016,2085,0,0.3744,8
2016,2086,0,0.3424,8
2016,2087,0,0.3122,8
2016,2088,0,0.2784,8
2016,2089,0,0.2457,8
2016,2090,0,0.2178,8
2016,2091,0,0.2093,8
2016,2092,0,0.2007,8
2016,2093,0,0.1877,8
2016,2094,0,0.1777,8
2016,2095,0.007,0.1805,8
2016,2096,0.05,0.2066,8
2016,2097,0.135,0.2522,8
2016,2098,0.267,0.302,8
2016,2099,0.38,0.3285,8
2016,2100,0.431,0.3536,8
2016,2101,0.436,0.3853,8
2016,2102,0.392,0.4197,8
2016,2103,0.323,0.4453,8
2016,2104,0.237,0.4447,8
2016,2105,0.144,0.4084,8
2016,2106,0.051,0.3502,8
2016,2107,0.001,0.3305,8
2016,2108,0,0.3163,8
2016,2109,0,0.3076,8
2016,2110,0,0.3027,8
2016,2111,0,0.2973,8
2016,2112,0,0.2894,8
2016,2113,0,0.2777,8
2016,2114,0,0.2645,8
2016,2115,0,0.2433,8
2016,2116,0,0.2198,8
2016,2117,0,0.2005,8
2016,2118,0,0.1857,8
2016,2119,0.019,0.1667,8
2016,2120,0.092,0.1437,8
2016,2121,0.196,0.1548,8
2016,2122,0.307,0.167,8
2016,2123,0.365,0.1731,8
2016,2124,0.362,0.1831,8
2016,2125,0.329,0.1887,8
2016,2126,0.281,0.1907,8
2016,2127,0.227,0.1939,8
2016,2128,0.156,0.1901,8
2016,2129,0.085,0.1674,8
2016,2130,0.027,0.1443,8
2016,2131,0,0.141,8
2016,2132,0,0.1429,8
2016,2133,0,0.1466,8
2016,2134,0,0.1461,8
2016,2135,0,0.1354,8
2016,2136,0,0.1239,8
2016,2137,0,0.116,8
2016,2138,0,0.1134,8
2016,2139,0,0.1127,8
2016,2140,0,0.1125,8
2016,2141,0,0.1137,8
2016,2142,0,0.1172,8
2016,2143,0.021,0.1191,8
2016,2144,0.092,0.1096,8
2016,2145,0.201,0.1177,8
2016,2146,0.339,0.1215,8
2016,2147,0.446,0.1173,8
2016,2148,0.457,0.1119,8
2016,2149,0.45,0.1088,8
2016,2150,0.406,0.1077,8
2016,2151,0.337,0.1069,8
2016,2152,0.244,0.1054,8
2016,2153,0.15,0.0987,8
2016,2154,0.061,0.0897,8
2016,2155,0.003,0.093,8
2016,2156,0,0.0939,8
2016,2157,0,0.089,8
2016,2158,0,0.0817,8
2016,2159,0,0.0732,8
2016,2160,0,0.0654,8
2016,2161,0,0.0587,8
2016,2162,0,0.0518,8
2016,2163,0,0.0454,8
2016,2164,0,0.0401,8
2016,2165,0,0.0372,8
2016,2166,0,0.0351,8
2016,2167,0.042,0.0331,8
2016,2168,0.146,0.0302,8
2016,2169,0.288,0.0349,8
2016,2170,0.433,0.0412,8
2016,2171,0.524,0.0459,8
2016,2172,0.563,0.0529,8
2016,2173,0.558,0.0623,8
2016,2174,0.512,0.0695,8
2016,2175,0.435,0.0734,8
2016,2176,0.336,0.0782,8
2016,2177,0.214,0.082,8
2016,2178,0.088,0.0698,8
2016,2179,0.006,0.0781,8
2016,2180,0,0.1045,8
2016,2181,0,0.1344,8
2016,2182,0,0.1601,8
2016,2183,0,0.1883,8
2016,2184,0,0.2167,8
2016,2185,0,0.242,8
2016,2186,0,0.2498,8
2016,2187,0,0.2673,8
2016,2188,0,0.2656,8
2016,2189,0,0.2808,8
2016,2190,0,0.3157,8
2016,2191,0.013,0.361,8
2016,2192,0.047,0.4093,8
2016,2193,0.096,0.4911,8
2016,2194,0.15,0.5827,8
2016,2195,0.204,0.6736,8
2016,2196,0.237,0.7235,8
2016,2197,0.242,0.7499,8
2016,2198,0.222,0.7594,8
2016,2199,0.179,0.7558,8
2016,2200,0.127,0.7449,8
2016,2201,0.073,0.7299,8
2016,2202,0.026,0.7092,8
2016,2203,0.001,0.6772,8
2016,2204,0,0.6165,8
2016,2205,0,0.5582,8
2016,2206,0,0.4987,8
2016,2207,0,0.433,8
2016,2208,0,0.3725,8
2016,2209,0,0.3168,8
2016,2210,0,0.2653,8
2016,2211,0,0.217,8
2016,2212,0,0.1804,8
2016,2213,0,0.1513,8
2016,2214,0,0.1334,8
2016,2215,0.018,0.1203,8
2016,2216,0.079,0.1062,8
2016,2217,0.16,0.1085,8
2016,2218,0.24,0.1141,8
2016,2219,0.306,0.1104,8
2016,2220,0.358,0.1052,8
2016,2221,0.382,0.0984,8
2016,2222,0.364,0.0952,8
2016,2223,0.302,0.096,8
2016,2224,0.206,0.1005,8
2016,2225,0.106,0.1052,8
2016,2226,0.036,0.1195,8
2016,2227,0.001,0.1496,8
2016,2228,0,0.1727,8
2016,2229,0,0.1793,8
2016,2230,0,0.173,8
2016,2231,0,0.1564,8
2016,2232,0,0.1384,8
2016,2233,0,0.1226,8
2016,2234,0,0.1147,8
2016,2235,0,0.1141,8
2016,2236,0,0.1119,8
2016,2237,0,0.108,8
2016,2238,0,0.1047,8
2016,2239,0.017,0.0995,8
2016,2240,0.068,0.0957,8
2016,2241,0.152,0.1066,8
2016,2242,0.262,0.1239,8
2016,2243,0.332,0.1406,8
2016,2244,0.36,0.1543,8
2016,2245,0.358,0.1613,8
2016,2246,0.329,0.1635,8
2016,2247,0.274,0.1588,8
2016,2248,0.193,0.1451,8
2016,2249,0.106,0.1218,8
2016,2250,0.04,0.1086,8
2016,2251,0.003,0.124,8
2016,2252,0,0.1431,8
2016,2253,0,0.1515,8
2016,2254,0,0.1558,8
2016,2255,0,0.1501,8
2016,2256,0,0.136,8
2016,2257,0,0.1214,8
2016,2258,0,0.1085,8
2016,2259,0,0.1016,8
2016,2260,0,0.1005,8
2016,2261,0,0.1046,8
2016,2262,0,0.1072,8
2016,2263,0.013,0.1021,8
2016,2264,0.049,0.0952,8
2016,2265,0.102,0.1005,8
2016,2266,0.187,0.1127,8
2016,2267,0.237,0.1185,8
2016,2268,0.257,0.115,8
2016,2269,0.254,0.1042,8
2016,2270,0.237,0.0936,8
2016,2271,0.207,0.0879,8
2016,2272,0.149,0.0891,8
2016,2273,0.09,0.0883,8
2016,2274,0.039,0.0838,8
2016,2275,0.004,0.0859,8
2016,2276,0,0.094,8
2016,2277,0,0.1001,8
2016,2278,0,0.1036,8
2016,2279,0,0.1055,8
2016,2280,0,0.1064,8
2016,2281,0,0.109,8
2016,2282,0,0.1114,8
2016,2283,0,0.1201,8
2016,2284,0,0.1291,8
2016,2285,0,0.1379,8
2016,2286,0,0.149,8
2016,2287,0.022,0.1537,8
2016,2288,0.08,0.1615,8
2016,2289,0.18,0.2019,8
2016,2290,0.303,0.2362,8
2016,2291,0.407,0.2523,8
2016,2292,0.466,0.2567,8
2016,2293,0.491,0.2561,8
2016,2294,0.483,0.259,8
2016,2295,0.43,0.2684,8
2016,2296,0.331,0.2716,8
2016,2297,0.211,0.2526,8
2016,2298,0.093,0.209,8
2016,2299,0.011,0.1975,8
2016,2300,0,0.2082,8
2016,2301,0,0.2104,8
2016,2302,0,0.2163,8
2016,2303,0,0.2255,8
2016,2304,0,0.2379,8
2016,2305,0,0.2511,8
2016,2306,0,0.2668,8
2016,2307,0,0.2899,8
2016,2308,0,0.3151,8
2016,2309,0,0.355,8
2016,2310,0,0.373,8
2016,2311,0.026,0.3778,8
2016,2312,0.105,0.4086,8
2016,2313,0.208,0.4742,8
2016,2314,0.297,0.5163,8
2016,2315,0.338,0.5203,8
2016,2316,0.351,0.5117,8
2016,2317,0.33,0.5141,8
2016,2318,0.298,0.54,8
2016,2319,0.247,0.5776,8
2016,2320,0.182,0.5919,8
2016,2321,0.112,0.5695,8
2016,2322,0.047,0.5533,8
2016,2323,0.004,0.5456,8
2016,2324,0,0.5351,8
2016,2325,0,0.513,8
2016,2326,0,0.4833,8
2016,2327,0,0.4537,8
2016,2328,0,0.4376,8
2016,2329,0,0.4245,8
2016,2330,0,0.408,8
2016,2331,0,0.3824,8
2016,2332,0,0.3683,8
2016,2333,0,0.359,8
2016,2334,0,0.3454,8
2016,2335,0.03,0.318,8
2016,2336,0.097,0.3003,8
2016,2337,0.194,0.3329,8
2016,2338,0.291,0.3445,8
2016,2339,0.369,0.344,8
2016,2340,0.395,0.3353,8
2016,2341,0.403,0.3256,8
2016,2342,0.388,0.3145,8
2016,2343,0.337,0.2989,8
2016,2344,0.26,0.2785,8
2016,2345,0.164,0.239,8
2016,2346,0.073,0.1934,8
2016,2347,0.011,0.1845,8
2016,2348,0,0.179,8
2016,2349,0,0.1639,8
2016,2350,0,0.1463,8
2016,2351,0,0.1257,8
2016,2352,0,0.1004,8
2016,2353,0,0.0796,8
2016,2354,0,0.0678,8
2016,2355,0,0.0631,8
2016,2356,0,0.0593,8
2016,2357,0,0.0549,8
2016,2358,0.001,0.0497,8
2016,2359,0.033,0.0417,8
2016,2360,0.1,0.0328,8
2016,2361,0.206,0.0312,8
2016,2362,0.327,0.0336,8
2016,2363,0.401,0.0425,8
2016,2364,0.422,0.0606,8
2016,2365,0.382,0.0842,8
2016,2366,0.323,0.1128,8
2016,2367,0.249,0.1497,8
2016,2368,0.178,0.1879,8
2016,2369,0.108,0.2089,8
2016,2370,0.05,0.2062,8
2016,2371,0.007,0.2037,8
2016,2372,0,0.2076,8
2016,2373,0,0.2038,8
2016,2374,0,0.1929,8
2016,2375,0,0.1792,8
2016,2376,0,0.1733,8
2016,2377,0,0.1683,8
2016,2378,0,0.1636,8
2016,2379,0,0.1594,8
2016,2380,0,0.1532,8
2016,2381,0,0.1503,8
2016,2382,0,0.1493,8
2016,2383,0.044,0.1384,8
2016,2384,0.136,0.1291,8
2016,2385,0.246,0.123,8
2016,2386,0.326,0.1154,8
2016,2387,0.357,0.1126,8
2016,2388,0.374,0.1124,8
2016,2389,0.368,0.1108,8
2016,2390,0.342,0.1059,8
2016,2391,0.286,0.0971,8
2016,2392,0.212,0.0851,8
2016,2393,0.135,0.0727,8
2016,2394,0.065,0.0631,8
2016,2395,0.01,0.0618,8
2016,2396,0,0.0658,8
2016,2397,0,0.0701,8
2016,2398,0,0.0751,8
2016,2399,0,0.0809,8
2016,2400,0,0.0831,8
2016,2401,0,0.0857,8
2016,2402,0,0.0887,8
2016,2403,0,0.0908,8
2016,2404,0,0.0916,8
2016,2405,0,0.093,8
2016,2406,0.005,0.0986,8
2016,2407,0.081,0.1012,8
2016,2408,0.199,0.1015,8
2016,2409,0.321,0.1253,8
2016,2410,0.43,0.1511,8
2016,2411,0.503,0.1656,8
2016,2412,0.531,0.1773,8
2016,2413,0.505,0.1871,8
2016,2414,0.438,0.1991,8
2016,2415,0.341,0.218,8
