year,hour_of_year,PV,Wind
2016,4493.0,0.015,0.0784
2016,4494.0,0.061,0.0513
2016,4495.0,0.132,0.0391
2016,4496.0,0.216,0.0393
2016,4497.0,0.305,0.0528
2016,4498.0,0.369,0.0713
2016,4499.0,0.388,0.0896
2016,4500.0,0.377,0.1083
2016,4501.0,0.353,0.1269
2016,4502.0,0.331,0.1461
2016,4503.0,0.319,0.1636
2016,4504.0,0.272,0.1834
2016,4505.0,0.197,0.1976
2016,4506.0,0.125,0.2053
2016,4507.0,0.062,0.2174
2016,4508.0,0.018,0.2582
2016,4509.0,0.001,0.3113
2016,4510.0,0.0,0.3501
2016,4511.0,0.0,0.3689
2016,4512.0,0.0,0.367
2016,4513.0,0.0,0.3491
2016,4514.0,0.0,0.3217
2016,4515.0,0.0,0.3075
2016,4516.0,0.001,0.2866
2016,4517.0,0.014,0.2562
2016,4518.0,0.065,0.2113
2016,4519.0,0.136,0.1978
2016,4520.0,0.205,0.198
2016,4521.0,0.254,0.1935
2016,4522.0,0.3,0.1973
2016,4523.0,0.352,0.2048
2016,4524.0,0.382,0.2173
2016,4525.0,0.395,0.234
2016,4526.0,0.389,0.2518
2016,4527.0,0.352,0.2683
2016,4528.0,0.283,0.2778
2016,4529.0,0.203,0.2731
2016,4530.0,0.129,0.2534
2016,4531.0,0.071,0.2265
2016,4532.0,0.025,0.22
2016,4533.0,0.001,0.2438
2016,4534.0,0.0,0.2691
2016,4535.0,0.0,0.2751
2016,4536.0,0.0,0.2793
2016,4537.0,0.0,0.2656
2016,4538.0,0.0,0.2559
2016,4539.0,0.0,0.2653
2016,4540.0,0.0,0.2658
2016,4541.0,0.006,0.2671
2016,4542.0,0.047,0.258
2016,4543.0,0.126,0.2683
2016,4544.0,0.242,0.3257
2016,4545.0,0.354,0.3716
2016,4546.0,0.465,0.3921
2016,4547.0,0.562,0.4101
2016,4548.0,0.63,0.4238
2016,4549.0,0.635,0.4295
2016,4550.0,0.592,0.4307
2016,4551.0,0.512,0.4218
2016,4552.0,0.408,0.3949
2016,4553.0,0.284,0.3557
2016,4554.0,0.174,0.2998
2016,4555.0,0.091,0.2311
2016,4556.0,0.029,0.1763
2016,4557.0,0.002,0.1442
2016,4558.0,0.0,0.1237
2016,4559.0,0.0,0.1089
2016,4560.0,0.0,0.104
2016,4561.0,0.0,0.1093
2016,4562.0,0.0,0.1186
2016,4563.0,0.0,0.1348
2016,4564.0,0.0,0.1534
2016,4565.0,0.007,0.1653
2016,4566.0,0.037,0.1706
2016,4567.0,0.075,0.1739
2016,4568.0,0.116,0.1829
2016,4569.0,0.159,0.2086
2016,4570.0,0.204,0.2577
2016,4571.0,0.224,0.2631
2016,4572.0,0.24,0.2903
2016,4573.0,0.264,0.3196
2016,4574.0,0.268,0.3442
2016,4575.0,0.248,0.3599
2016,4576.0,0.219,0.3842
2016,4577.0,0.191,0.4151
2016,4578.0,0.139,0.4265
2016,4579.0,0.076,0.429
2016,4580.0,0.024,0.4126
2016,4581.0,0.001,0.3965
2016,4582.0,0.0,0.3735
2016,4583.0,0.0,0.3531
2016,4584.0,0.0,0.339
2016,4585.0,0.0,0.3351
2016,4586.0,0.0,0.3063
2016,4587.0,0.0,0.2886
2016,4588.0,0.0,0.273
2016,4589.0,0.012,0.2521
2016,4590.0,0.049,0.2145
2016,4591.0,0.102,0.2235
2016,4592.0,0.179,0.2669
2016,4593.0,0.268,0.3194
2016,4594.0,0.325,0.356
2016,4595.0,0.354,0.3884
2016,4596.0,0.388,0.4134
2016,4597.0,0.411,0.4279
2016,4598.0,0.408,0.4318
2016,4599.0,0.384,0.4199
2016,4600.0,0.339,0.4069
2016,4601.0,0.261,0.3908
2016,4602.0,0.171,0.3585
2016,4603.0,0.093,0.3174
2016,4604.0,0.031,0.2959
2016,4605.0,0.001,0.2928
2016,4606.0,0.0,0.2639
2016,4607.0,0.0,0.2444
2016,4608.0,0.0,0.2184
2016,4609.0,0.0,0.1946
2016,4610.0,0.0,0.1818
2016,4611.0,0.0,0.1805
2016,4612.0,0.0,0.1935
2016,4613.0,0.011,0.2046
2016,4614.0,0.057,0.2129
2016,4615.0,0.126,0.2299
2016,4616.0,0.22,0.2731
2016,4617.0,0.314,0.3088
2016,4618.0,0.393,0.3356
2016,4619.0,0.446,0.3636
2016,4620.0,0.486,0.3966
2016,4621.0,0.495,0.4292
2016,4622.0,0.477,0.4504
2016,4623.0,0.433,0.4607
2016,4624.0,0.359,0.4578
2016,4625.0,0.274,0.4454
2016,4626.0,0.177,0.4152
2016,4627.0,0.094,0.3665
2016,4628.0,0.032,0.3149
2016,4629.0,0.002,0.2858
2016,4630.0,0.0,0.2595
2016,4631.0,0.0,0.236
2016,4632.0,0.0,0.2227
2016,4633.0,0.0,0.2136
2016,4634.0,0.0,0.2053
2016,4635.0,0.0,0.2017
2016,4636.0,0.0,0.1955
2016,4637.0,0.016,0.184
2016,4638.0,0.076,0.1546
2016,4639.0,0.171,0.1604
2016,4640.0,0.292,0.1601
2016,4641.0,0.41,0.1591
2016,4642.0,0.489,0.1565
2016,4643.0,0.521,0.1526
2016,4644.0,0.534,0.1527
2016,4645.0,0.533,0.1556
2016,4646.0,0.494,0.1604
2016,4647.0,0.442,0.1673
2016,4648.0,0.367,0.1731
2016,4649.0,0.269,0.1775
2016,4650.0,0.171,0.1762
2016,4651.0,0.089,0.1609
2016,4652.0,0.028,0.1471
2016,4653.0,0.002,0.1472
2016,4654.0,0.0,0.1513
2016,4655.0,0.0,0.1541
2016,4656.0,0.0,0.1607
2016,4657.0,0.0,0.171
2016,4658.0,0.0,0.1823
2016,4659.0,0.0,0.1903
2016,4660.0,0.0,0.1863
2016,4661.0,0.015,0.1709
2016,4662.0,0.078,0.1505
2016,4663.0,0.175,0.1618
2016,4664.0,0.303,0.1695
2016,4665.0,0.415,0.17
2016,4666.0,0.506,0.1668
2016,4667.0,0.565,0.16
2016,4668.0,0.582,0.1554
2016,4669.0,0.571,0.1582
2016,4670.0,0.531,0.166
2016,4671.0,0.469,0.1737
2016,4672.0,0.385,0.1814
2016,4673.0,0.281,0.1882
2016,4674.0,0.181,0.1839
2016,4675.0,0.096,0.1626
2016,4676.0,0.033,0.1507
2016,4677.0,0.002,0.1601
2016,4678.0,0.0,0.176
2016,4679.0,0.0,0.1861
2016,4680.0,0.0,0.1884
2016,4681.0,0.0,0.1834
2016,4682.0,0.0,0.1757
2016,4683.0,0.0,0.1711
2016,4684.0,0.0,0.1662
2016,4685.0,0.017,0.1485
2016,4686.0,0.087,0.1124
2016,4687.0,0.194,0.1048
2016,4688.0,0.331,0.0991
2016,4689.0,0.455,0.093
2016,4690.0,0.555,0.0861
2016,4691.0,0.617,0.0801
2016,4692.0,0.638,0.0787
2016,4693.0,0.621,0.0792
2016,4694.0,0.578,0.0835
2016,4695.0,0.506,0.0892
2016,4696.0,0.403,0.092
2016,4697.0,0.285,0.089
2016,4698.0,0.173,0.0879
2016,4699.0,0.08,0.0793
2016,4700.0,0.022,0.0734
2016,4701.0,0.0,0.08
2016,4702.0,0.0,0.0857
2016,4703.0,0.0,0.1018
2016,4704.0,0.0,0.1234
2016,4705.0,0.0,0.1372
2016,4706.0,0.0,0.1405
2016,4707.0,0.0,0.1444
2016,4708.0,0.0,0.1452
2016,4709.0,0.007,0.1495
2016,4710.0,0.046,0.1487
2016,4711.0,0.103,0.1586
2016,4712.0,0.176,0.2034
2016,4713.0,0.238,0.2411
2016,4714.0,0.282,0.2727
2016,4715.0,0.317,0.2979
2016,4716.0,0.322,0.3126
2016,4717.0,0.309,0.3276
2016,4718.0,0.297,0.3474
2016,4719.0,0.278,0.38
2016,4720.0,0.238,0.4219
2016,4721.0,0.183,0.4615
2016,4722.0,0.127,0.4778
2016,4723.0,0.071,0.4752
2016,4724.0,0.023,0.4669
2016,4725.0,0.001,0.4659
2016,4726.0,0.0,0.4483
2016,4727.0,0.0,0.4337
2016,4728.0,0.0,0.4387
2016,4729.0,0.0,0.4495
2016,4730.0,0.0,0.4481
2016,4731.0,0.0,0.4433
2016,4732.0,0.0,0.4293
2016,4733.0,0.01,0.4032
2016,4734.0,0.056,0.3802
2016,4735.0,0.123,0.3914
2016,4736.0,0.203,0.4058
2016,4737.0,0.282,0.4235
2016,4738.0,0.344,0.4399
2016,4739.0,0.404,0.449
2016,4740.0,0.433,0.463
2016,4741.0,0.431,0.4762
2016,4742.0,0.411,0.4795
2016,4743.0,0.357,0.4733
2016,4744.0,0.302,0.4728
2016,4745.0,0.215,0.4391
2016,4746.0,0.136,0.3766
2016,4747.0,0.07,0.3173
2016,4748.0,0.02,0.2811
2016,4749.0,0.001,0.2656
2016,4750.0,0.0,0.2561
2016,4751.0,0.0,0.248
2016,4752.0,0.0,0.2468
2016,4753.0,0.0,0.2518
2016,4754.0,0.0,0.2598
2016,4755.0,0.0,0.26
2016,4756.0,0.0,0.2658
2016,4757.0,0.008,0.27
2016,4758.0,0.058,0.252
2016,4759.0,0.136,0.255
2016,4760.0,0.228,0.2873
2016,4761.0,0.31,0.3099
2016,4762.0,0.386,0.3202
2016,4763.0,0.453,0.3291
2016,4764.0,0.496,0.3367
2016,4765.0,0.505,0.3402
2016,4766.0,0.482,0.3349
2016,4767.0,0.439,0.3219
2016,4768.0,0.363,0.3033
2016,4769.0,0.264,0.2722
2016,4770.0,0.164,0.2243
2016,4771.0,0.083,0.1798
2016,4772.0,0.024,0.1634
2016,4773.0,0.0,0.173
2016,4774.0,0.0,0.1875
2016,4775.0,0.0,0.1952
2016,4776.0,0.0,0.1959
2016,4777.0,0.0,0.1923
2016,4778.0,0.0,0.1903
2016,4779.0,0.0,0.1917
2016,4780.0,0.0,0.1942
2016,4781.0,0.007,0.1924
2016,4782.0,0.056,0.1707
2016,4783.0,0.139,0.147
2016,4784.0,0.242,0.1543
2016,4785.0,0.326,0.1763
2016,4786.0,0.406,0.1954
2016,4787.0,0.481,0.2077
2016,4788.0,0.527,0.2212
2016,4789.0,0.54,0.2327
2016,4790.0,0.524,0.2363
2016,4791.0,0.472,0.2267
2016,4792.0,0.392,0.2028
2016,4793.0,0.292,0.1737
2016,4794.0,0.187,0.1401
2016,4795.0,0.097,0.1067
2016,4796.0,0.028,0.0905
2016,4797.0,0.0,0.0968
2016,4798.0,0.0,0.1092
2016,4799.0,0.0,0.1217
2016,4800.0,0.0,0.1299
2016,4801.0,0.0,0.1369
2016,4802.0,0.0,0.1414
2016,4803.0,0.0,0.1419
2016,4804.0,0.0,0.1379
2016,4805.0,0.017,0.1273
2016,4806.0,0.088,0.0978
2016,4807.0,0.196,0.064
2016,4808.0,0.32,0.0636
2016,4809.0,0.44,0.0798
2016,4810.0,0.538,0.0893
2016,4811.0,0.606,0.0987
2016,4812.0,0.64,0.1076
2016,4813.0,0.636,0.115
2016,4814.0,0.602,0.123
2016,4815.0,0.536,0.1324
2016,4816.0,0.433,0.1415
2016,4817.0,0.316,0.1464
2016,4818.0,0.201,0.1509
2016,4819.0,0.101,0.1665
2016,4820.0,0.029,0.2017
2016,4821.0,0.001,0.2625
2016,4822.0,0.0,0.3065
2016,4823.0,0.0,0.3015
2016,4824.0,0.0,0.3014
2016,4825.0,0.0,0.2803
2016,4826.0,0.0,0.2519
2016,4827.0,0.0,0.2408
2016,4828.0,0.0,0.2246
2016,4829.0,0.005,0.2054
2016,4830.0,0.041,0.156
2016,4831.0,0.103,0.1187
2016,4832.0,0.181,0.1142
2016,4833.0,0.263,0.1173
2016,4834.0,0.327,0.1201
2016,4835.0,0.374,0.1279
2016,4836.0,0.405,0.1321
2016,4837.0,0.428,0.1381
2016,4838.0,0.426,0.1563
2016,4839.0,0.395,0.1779
2016,4840.0,0.339,0.1896
2016,4841.0,0.261,0.1872
2016,4842.0,0.17,0.1757
2016,4843.0,0.086,0.1601
2016,4844.0,0.023,0.1544
2016,4845.0,0.0,0.1573
2016,4846.0,0.0,0.1649
2016,4847.0,0.0,0.168
2016,4848.0,0.0,0.1667
2016,4849.0,0.0,0.1555
2016,4850.0,0.0,0.1445
2016,4851.0,0.0,0.1333
2016,4852.0,0.0,0.1211
2016,4853.0,0.01,0.1099
2016,4854.0,0.073,0.0889
2016,4855.0,0.173,0.0823
2016,4856.0,0.284,0.0783
2016,4857.0,0.383,0.0734
2016,4858.0,0.464,0.0734
2016,4859.0,0.512,0.0784
2016,4860.0,0.51,0.0861
2016,4861.0,0.493,0.092
2016,4862.0,0.438,0.0929
2016,4863.0,0.373,0.0904
2016,4864.0,0.299,0.0904
2016,4865.0,0.225,0.0934
2016,4866.0,0.141,0.0956
2016,4867.0,0.074,0.0938
2016,4868.0,0.023,0.101
2016,4869.0,0.001,0.1236
2016,4870.0,0.0,0.1419
2016,4871.0,0.0,0.1503
2016,4872.0,0.0,0.1526
2016,4873.0,0.0,0.1517
2016,4874.0,0.0,0.1495
2016,4875.0,0.0,0.1471
2016,4876.0,0.0,0.1447
2016,4877.0,0.006,0.145
2016,4878.0,0.051,0.122
2016,4879.0,0.137,0.1153
2016,4880.0,0.255,0.1366
2016,4881.0,0.37,0.1486
2016,4882.0,0.465,0.1478
2016,4883.0,0.522,0.1397
2016,4884.0,0.542,0.1316
2016,4885.0,0.517,0.1226
2016,4886.0,0.472,0.1114
2016,4887.0,0.402,0.0948
2016,4888.0,0.32,0.0791
2016,4889.0,0.231,0.0708
2016,4890.0,0.142,0.0701
2016,4891.0,0.066,0.0674
2016,4892.0,0.015,0.0663
2016,4893.0,0.0,0.0679
2016,4894.0,0.0,0.0648
2016,4895.0,0.0,0.0571
2016,4896.0,0.0,0.0488
2016,4897.0,0.0,0.0414
2016,4898.0,0.0,0.0347
2016,4899.0,0.0,0.0292
2016,4900.0,0.0,0.025
2016,4901.0,0.007,0.024
2016,4902.0,0.052,0.0227
2016,4903.0,0.116,0.0209
2016,4904.0,0.192,0.0243
2016,4905.0,0.269,0.0343
2016,4906.0,0.342,0.049
2016,4907.0,0.399,0.0642
2016,4908.0,0.43,0.0771
2016,4909.0,0.435,0.0875
2016,4910.0,0.416,0.1021
2016,4911.0,0.375,0.1192
2016,4912.0,0.313,0.1334
2016,4913.0,0.232,0.1376
2016,4914.0,0.15,0.1288
2016,4915.0,0.076,0.12
2016,4916.0,0.017,0.1239
2016,4917.0,0.0,0.1352
2016,4918.0,0.0,0.1399
2016,4919.0,0.0,0.1361
2016,4920.0,0.0,0.1251
2016,4921.0,0.0,0.1104
2016,4922.0,0.0,0.091
2016,4923.0,0.0,0.074
2016,4924.0,0.0,0.059
2016,4925.0,0.004,0.0491
2016,4926.0,0.036,0.0402
2016,4927.0,0.092,0.0363
2016,4928.0,0.161,0.0382
2016,4929.0,0.224,0.0416
2016,4930.0,0.27,0.048
2016,4931.0,0.319,0.0653
2016,4932.0,0.348,0.0894
2016,4933.0,0.36,0.1135
2016,4934.0,0.342,0.1309
2016,4935.0,0.306,0.1398
2016,4936.0,0.257,0.1436
2016,4937.0,0.199,0.142
2016,4938.0,0.125,0.1311
2016,4939.0,0.062,0.1152
2016,4940.0,0.015,0.116
2016,4941.0,0.0,0.1338
2016,4942.0,0.0,0.153
2016,4943.0,0.0,0.169
2016,4944.0,0.0,0.1875
2016,4945.0,0.0,0.2055
2016,4946.0,0.0,0.2167
2016,4947.0,0.0,0.2174
2016,4948.0,0.0,0.2205
2016,4949.0,0.008,0.2225
2016,4950.0,0.069,0.1934
2016,4951.0,0.157,0.2109
2016,4952.0,0.256,0.2335
2016,4953.0,0.354,0.257
2016,4954.0,0.416,0.2744
2016,4955.0,0.434,0.2937
2016,4956.0,0.471,0.3143
2016,4957.0,0.484,0.3287
2016,4958.0,0.461,0.338
2016,4959.0,0.406,0.3399
2016,4960.0,0.33,0.3335
2016,4961.0,0.25,0.3157
2016,4962.0,0.163,0.282
2016,4963.0,0.084,0.22
2016,4964.0,0.021,0.179
2016,4965.0,0.0,0.1665
2016,4966.0,0.0,0.1683
2016,4967.0,0.0,0.1715
2016,4968.0,0.0,0.1693
2016,4969.0,0.0,0.1706
2016,4970.0,0.0,0.1687
2016,4971.0,0.0,0.1604
2016,4972.0,0.0,0.1531
2016,4973.0,0.006,0.1437
2016,4974.0,0.059,0.1229
2016,4975.0,0.136,0.1189
2016,4976.0,0.23,0.1373
2016,4977.0,0.327,0.1564
2016,4978.0,0.411,0.1709
2016,4979.0,0.469,0.1798
2016,4980.0,0.474,0.1869
2016,4981.0,0.432,0.19
2016,4982.0,0.38,0.1897
2016,4983.0,0.322,0.1871
2016,4984.0,0.249,0.1807
2016,4985.0,0.18,0.167
2016,4986.0,0.115,0.1439
2016,4987.0,0.05,0.1112
2016,4988.0,0.008,0.1082
2016,4989.0,0.0,0.1226
2016,4990.0,0.0,0.1204
2016,4991.0,0.0,0.1189
2016,4992.0,0.0,0.1388
2016,4993.0,0.0,0.1689
2016,4994.0,0.0,0.1858
2016,4995.0,0.0,0.1906
2016,4996.0,0.0,0.1947
2016,4997.0,0.005,0.1955
2016,4998.0,0.053,0.1825
2016,4999.0,0.139,0.1906
2016,5000.0,0.246,0.2166
2016,5001.0,0.331,0.2437
2016,5002.0,0.407,0.273
2016,5003.0,0.469,0.2941
2016,5004.0,0.517,0.3096
2016,5005.0,0.535,0.3182
2016,5006.0,0.513,0.3209
2016,5007.0,0.448,0.3152
2016,5008.0,0.338,0.3064
2016,5009.0,0.23,0.2948
2016,5010.0,0.138,0.2687
2016,5011.0,0.065,0.2287
2016,5012.0,0.017,0.1952
2016,5013.0,0.0,0.1866
2016,5014.0,0.0,0.1827
2016,5015.0,0.0,0.1736
2016,5016.0,0.0,0.1616
2016,5017.0,0.0,0.1507
2016,5018.0,0.0,0.1417
2016,5019.0,0.0,0.1315
2016,5020.0,0.0,0.1176
2016,5021.0,0.005,0.1056
2016,5022.0,0.057,0.0896
2016,5023.0,0.135,0.0811
2016,5024.0,0.216,0.0819
2016,5025.0,0.278,0.0866
2016,5026.0,0.331,0.0956
2016,5027.0,0.347,0.1029
2016,5028.0,0.345,0.1069
2016,5029.0,0.342,0.1077
2016,5030.0,0.336,0.1046
2016,5031.0,0.32,0.0997
2016,5032.0,0.278,0.0951
2016,5033.0,0.215,0.088
2016,5034.0,0.139,0.0788
2016,5035.0,0.068,0.0734
2016,5036.0,0.013,0.0768
2016,5037.0,0.0,0.086
2016,5038.0,0.0,0.0891
2016,5039.0,0.0,0.0895
2016,5040.0,0.0,0.0929
2016,5041.0,0.0,0.1025
2016,5042.0,0.0,0.1161
2016,5043.0,0.0,0.133
2016,5044.0,0.0,0.1437
2016,5045.0,0.003,0.1501
2016,5046.0,0.047,0.137
2016,5047.0,0.127,0.1284
2016,5048.0,0.217,0.1337
2016,5049.0,0.317,0.1375
2016,5050.0,0.412,0.1394
2016,5051.0,0.503,0.1412
2016,5052.0,0.555,0.145
2016,5053.0,0.558,0.1496
2016,5054.0,0.519,0.155
2016,5055.0,0.443,0.1575
2016,5056.0,0.353,0.1574
2016,5057.0,0.245,0.1539
2016,5058.0,0.149,0.1449
2016,5059.0,0.069,0.1275
2016,5060.0,0.016,0.1161
2016,5061.0,0.0,0.1222
2016,5062.0,0.0,0.1273
2016,5063.0,0.0,0.1278
2016,5064.0,0.0,0.127
2016,5065.0,0.0,0.1266
2016,5066.0,0.0,0.126
2016,5067.0,0.0,0.1259
2016,5068.0,0.0,0.1297
2016,5069.0,0.004,0.1312
2016,5070.0,0.054,0.1223
2016,5071.0,0.137,0.1218
2016,5072.0,0.244,0.1325
2016,5073.0,0.348,0.1419
2016,5074.0,0.448,0.1503
2016,5075.0,0.517,0.1591
2016,5076.0,0.547,0.1712
2016,5077.0,0.55,0.1855
2016,5078.0,0.516,0.1999
2016,5079.0,0.447,0.2131
2016,5080.0,0.354,0.2209
2016,5081.0,0.249,0.2237
2016,5082.0,0.148,0.2191
2016,5083.0,0.069,0.2
2016,5084.0,0.015,0.1913
2016,5085.0,0.0,0.2044
2016,5086.0,0.0,0.2146
2016,5087.0,0.0,0.2147
2016,5088.0,0.0,0.2115
2016,5089.0,0.0,0.2081
2016,5090.0,0.0,0.2092
2016,5091.0,0.0,0.2117
2016,5092.0,0.0,0.2166
2016,5093.0,0.004,0.2197
2016,5094.0,0.059,0.1974
2016,5095.0,0.159,0.2086
2016,5096.0,0.286,0.2354
2016,5097.0,0.405,0.2472
2016,5098.0,0.508,0.2588
2016,5099.0,0.57,0.2721
2016,5100.0,0.597,0.2905
2016,5101.0,0.583,0.3085
2016,5102.0,0.531,0.319
2016,5103.0,0.445,0.3162
2016,5104.0,0.348,0.2976
2016,5105.0,0.24,0.2659
2016,5106.0,0.143,0.2307
2016,5107.0,0.067,0.1847
2016,5108.0,0.014,0.1643
2016,5109.0,0.0,0.1728
2016,5110.0,0.0,0.1773
2016,5111.0,0.0,0.178
2016,5112.0,0.0,0.1752
2016,5113.0,0.0,0.1679
2016,5114.0,0.0,0.1591
2016,5115.0,0.0,0.1479
2016,5116.0,0.0,0.1357
2016,5117.0,0.003,0.1247
2016,5118.0,0.058,0.1019
2016,5119.0,0.15,0.0794
2016,5120.0,0.267,0.0704
2016,5121.0,0.359,0.0646
2016,5122.0,0.424,0.0612
2016,5123.0,0.465,0.0617
2016,5124.0,0.483,0.0699
2016,5125.0,0.478,0.0829
2016,5126.0,0.43,0.096
2016,5127.0,0.354,0.1035
2016,5128.0,0.273,0.103
2016,5129.0,0.193,0.0976
2016,5130.0,0.115,0.0892
2016,5131.0,0.052,0.0829
2016,5132.0,0.012,0.085
2016,5133.0,0.0,0.0904
2016,5134.0,0.0,0.093
2016,5135.0,0.0,0.0998
2016,5136.0,0.0,0.1083
2016,5137.0,0.0,0.1176
2016,5138.0,0.0,0.1285
2016,5139.0,0.0,0.1332
2016,5140.0,0.0,0.1376
2016,5141.0,0.002,0.1458
2016,5142.0,0.041,0.1412
2016,5143.0,0.104,0.1305
2016,5144.0,0.18,0.1554
2016,5145.0,0.258,0.1828
2016,5146.0,0.324,0.2044
2016,5147.0,0.373,0.2221
2016,5148.0,0.391,0.2285
2016,5149.0,0.37,0.2251
2016,5150.0,0.325,0.2204
2016,5151.0,0.276,0.228
2016,5152.0,0.22,0.2352
2016,5153.0,0.139,0.2284
2016,5154.0,0.073,0.2182
2016,5155.0,0.031,0.217
2016,5156.0,0.004,0.2245
2016,5157.0,0.0,0.2362
2016,5158.0,0.0,0.2332
2016,5159.0,0.0,0.2329
2016,5160.0,0.0,0.2493
2016,5161.0,0.0,0.2737
2016,5162.0,0.0,0.2984
2016,5163.0,0.0,0.3084
2016,5164.0,0.0,0.2891
2016,5165.0,0.001,0.2817
2016,5166.0,0.037,0.2653
2016,5167.0,0.11,0.2734
2016,5168.0,0.196,0.3314
2016,5169.0,0.28,0.3862
2016,5170.0,0.35,0.4317
2016,5171.0,0.418,0.471
2016,5172.0,0.479,0.5022
2016,5173.0,0.506,0.5189
2016,5174.0,0.483,0.5219
2016,5175.0,0.407,0.5087
2016,5176.0,0.318,0.4798
2016,5177.0,0.225,0.4563
2016,5178.0,0.136,0.4248
2016,5179.0,0.064,0.3963
2016,5180.0,0.008,0.3892
2016,5181.0,0.0,0.3767
2016,5182.0,0.0,0.3574
2016,5183.0,0.0,0.3433
2016,5184.0,0.0,0.3431
2016,5185.0,0.0,0.3425
2016,5186.0,0.0,0.348
2016,5187.0,0.0,0.3508
2016,5188.0,0.0,0.3539
2016,5189.0,0.001,0.3541
2016,5190.0,0.036,0.3456
2016,5191.0,0.109,0.3379
2016,5192.0,0.214,0.372
2016,5193.0,0.325,0.3777
2016,5194.0,0.408,0.3732
2016,5195.0,0.468,0.3699
2016,5196.0,0.496,0.3609
2016,5197.0,0.493,0.3492
2016,5198.0,0.466,0.3393
2016,5199.0,0.406,0.3327
2016,5200.0,0.321,0.3203
2016,5201.0,0.24,0.2972
2016,5202.0,0.149,0.2541
2016,5203.0,0.068,0.2096
2016,5204.0,0.011,0.1879
2016,5205.0,0.0,0.1808
2016,5206.0,0.0,0.1632
2016,5207.0,0.0,0.1423
2016,5208.0,0.0,0.122
2016,5209.0,0.0,0.1061
2016,5210.0,0.0,0.0933
2016,5211.0,0.0,0.0811
2016,5212.0,0.0,0.0727
2016,5213.0,0.001,0.064
2016,5214.0,0.044,0.0485
2016,5215.0,0.112,0.0363
2016,5216.0,0.187,0.0344
2016,5217.0,0.265,0.0395
2016,5218.0,0.341,0.048
2016,5219.0,0.427,0.0645
2016,5220.0,0.502,0.0868
2016,5221.0,0.535,0.1114
2016,5222.0,0.507,0.1349
2016,5223.0,0.428,0.1504
2016,5224.0,0.341,0.1551
2016,5225.0,0.239,0.1456
2016,5226.0,0.134,0.1279
2016,5227.0,0.057,0.1125
2016,5228.0,0.008,0.1132
2016,5229.0,0.0,0.116
2016,5230.0,0.0,0.1251
2016,5231.0,0.0,0.1379
2016,5232.0,0.0,0.1466
2016,5233.0,0.0,0.1559
2016,5234.0,0.0,0.1591
2016,5235.0,0.0,0.1521
2016,5236.0,0.0,0.1434
2016,5237.0,0.001,0.1315
2016,5238.0,0.055,0.1051
2016,5239.0,0.154,0.0809
2016,5240.0,0.273,0.0916
2016,5241.0,0.395,0.1014
2016,5242.0,0.488,0.1092
2016,5243.0,0.55,0.1304
2016,5244.0,0.578,0.1666
2016,5245.0,0.573,0.2116
2016,5246.0,0.534,0.2553
2016,5247.0,0.446,0.2951
2016,5248.0,0.34,0.3262
2016,5249.0,0.239,0.3615
2016,5250.0,0.146,0.402
2016,5251.0,0.063,0.4424
2016,5252.0,0.006,0.499
2016,5253.0,0.0,0.5468
2016,5254.0,0.0,0.5776
2016,5255.0,0.0,0.5946
2016,5256.0,0.0,0.5865
2016,5257.0,0.0,0.6154
2016,5258.0,0.0,0.6355
2016,5259.0,0.0,0.6453
2016,5260.0,0.0,0.6499
2016,5261.0,0.0,0.6498
2016,5262.0,0.032,0.6479
2016,5263.0,0.098,0.6661
2016,5264.0,0.191,0.7088
2016,5265.0,0.302,0.7404
2016,5266.0,0.412,0.7596
2016,5267.0,0.489,0.7713
2016,5268.0,0.526,0.7775
2016,5269.0,0.52,0.778
2016,5270.0,0.473,0.7714
2016,5271.0,0.41,0.759
2016,5272.0,0.338,0.7513
2016,5273.0,0.259,0.7594
2016,5274.0,0.158,0.7746
2016,5275.0,0.069,0.7825
2016,5276.0,0.007,0.7928
2016,5277.0,0.0,0.7951
2016,5278.0,0.0,0.8048
2016,5279.0,0.0,0.8124
2016,5280.0,0.0,0.8152
2016,5281.0,0.0,0.8106
2016,5282.0,0.0,0.7939
2016,5283.0,0.0,0.769
2016,5284.0,0.0,0.7395
2016,5285.0,0.0,0.6991
2016,5286.0,0.044,0.6518
2016,5287.0,0.136,0.6221
2016,5288.0,0.267,0.6261
2016,5289.0,0.412,0.6375
2016,5290.0,0.518,0.6287
2016,5291.0,0.578,0.6151
2016,5292.0,0.612,0.6085
2016,5293.0,0.61,0.6054
2016,5294.0,0.579,0.6023
2016,5295.0,0.51,0.5927
2016,5296.0,0.413,0.5747
2016,5297.0,0.295,0.5438
2016,5298.0,0.177,0.4932
2016,5299.0,0.076,0.4268
2016,5300.0,0.009,0.3793
2016,5301.0,0.0,0.3606
2016,5302.0,0.0,0.345
2016,5303.0,0.0,0.3199
2016,5304.0,0.0,0.3109
2016,5305.0,0.0,0.3016
2016,5306.0,0.0,0.2871
2016,5307.0,0.0,0.2694
2016,5308.0,0.0,0.2561
2016,5309.0,0.001,0.2532
2016,5310.0,0.039,0.2318
2016,5311.0,0.128,0.2207
2016,5312.0,0.249,0.2579
2016,5313.0,0.351,0.2556
2016,5314.0,0.425,0.2481
2016,5315.0,0.486,0.2471
2016,5316.0,0.516,0.2514
2016,5317.0,0.53,0.2562
2016,5318.0,0.503,0.261
2016,5319.0,0.446,0.2649
